,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
99,0.018462944030761718,0.0004467358135863694,0.0036779403686523437,0.00040597078347437535,7,20,0.4,"{'max_depth': 7, 'n_estimators': 20, 'subsample': 0.4}",0.7314814814814815,0.7962962962962963,0.794392523364486,0.7663551401869159,0.7289719626168224,0.7634994807892004,0.029173507736895928,173
100,0.019149208068847658,0.0007457413416542633,0.0035903453826904297,0.0004884223249902497,7,20,0.5,"{'max_depth': 7, 'n_estimators': 20, 'subsample': 0.5}",0.7129629629629629,0.7685185185185185,0.8130841121495327,0.8037383177570093,0.7383177570093458,0.7673243336794738,0.037994477903389126,146
101,0.019429731369018554,0.0004473016044644083,0.003390979766845703,0.0004884608783971154,7,20,0.6,"{'max_depth': 7, 'n_estimators': 20, 'subsample': 0.6}",0.7129629629629629,0.7777777777777778,0.8037383177570093,0.794392523364486,0.7570093457943925,0.7691761855313256,0.03228730539261659,138
102,0.019975709915161132,0.0005220492041469609,0.0036623477935791016,0.0004153541791309268,7,30,0.1,"{'max_depth': 7, 'n_estimators': 30, 'subsample': 0.1}",0.7870370370370371,0.8055555555555556,0.8130841121495327,0.8037383177570093,0.7009345794392523,0.7820699203876773,0.041450187920106255,42
103,0.02144460678100586,0.0004457018726581611,0.003590106964111328,0.0004886167833712648,7,30,0.2,"{'max_depth': 7, 'n_estimators': 30, 'subsample': 0.2}",0.75,0.7962962962962963,0.8037383177570093,0.7757009345794392,0.7476635514018691,0.7746798200069228,0.023029039487332294,95
104,0.023137998580932618,0.0003991365824383162,0.0035905361175537108,0.0004887723548481414,7,30,0.3,"{'max_depth': 7, 'n_estimators': 30, 'subsample': 0.3}",0.7407407407407407,0.8148148148148148,0.8130841121495327,0.7850467289719626,0.6915887850467289,0.7690550363447559,0.047097708013565415,144
105,0.024335193634033202,0.0004887724013674795,0.0035902023315429687,0.000488499889559823,7,30,0.4,"{'max_depth': 7, 'n_estimators': 30, 'subsample': 0.4}",0.7407407407407407,0.7962962962962963,0.7663551401869159,0.7570093457943925,0.719626168224299,0.756005538248529,0.02564347745626376,197
106,0.024235963821411133,0.0005974775871462312,0.004088449478149414,0.0010175144802217013,7,30,0.5,"{'max_depth': 7, 'n_estimators': 30, 'subsample': 0.5}",0.7407407407407407,0.75,0.7850467289719626,0.7850467289719626,0.7383177570093458,0.7598303911388024,0.020955057417635755,183
107,0.02527918815612793,0.00043526453781381734,0.003840732574462891,0.0006972692671295937,7,30,0.6,"{'max_depth': 7, 'n_estimators': 30, 'subsample': 0.6}",0.7222222222222222,0.7407407407407407,0.7850467289719626,0.7757009345794392,0.7289719626168224,0.7505365178262374,0.025246342980683612,201
108,0.02446904182434082,0.00045168913203805493,0.003655862808227539,0.0004209689654077385,7,40,0.1,"{'max_depth': 7, 'n_estimators': 40, 'subsample': 0.1}",0.7592592592592593,0.8240740740740741,0.822429906542056,0.8130841121495327,0.7102803738317757,0.7858255451713396,0.044628912530269925,16
